line_item_id,order_id,item_id,quantity
21923,2acd1e39-f9a5-444d-8db8-7b1a3d2b3120,12,4
21924,2acd1e39-f9a5-444d-8db8-7b1a3d2b3120,15,3
21925,2acd1e39-f9a5-444d-8db8-7b1a3d2b3120,2,1
21926,2acd1e39-f9a5-444d-8db8-7b1a3d2b3120,5,2
21927,2acd1e39-f9a5-444d-8db8-7b1a3d2b3120,14,5
21928,2acd1e39-f9a5-444d-8db8-7b1a3d2b3120,7,5
21929,e881e3c7-75be-4739-98be-8a8fa76bfba5,6,2
21930,e881e3c7-75be-4739-98be-8a8fa76bfba5,14,1
21931,e881e3c7-75be-4739-98be-8a8fa76bfba5,1,4
21932,e881e3c7-75be-4739-98be-8a8fa76bfba5,2,5
21933,e881e3c7-75be-4739-98be-8a8fa76bfba5,5,2
21934,e881e3c7-75be-4739-98be-8a8fa76bfba5,4,4
21935,e881e3c7-75be-4739-98be-8a8fa76bfba5,11,2
21936,709ba60b-ad7c-42c3-893e-e81937102348,11,4
21937,709ba60b-ad7c-42c3-893e-e81937102348,13,3
21938,709ba60b-ad7c-42c3-893e-e81937102348,2,3
21939,c4f08862-c24e-458a-947a-9890410589eb,8,1
21940,1d443ca6-7a44-445a-8f7e-2238e6c10f3d,1,3
21941,1d443ca6-7a44-445a-8f7e-2238e6c10f3d,4,4
21942,1d443ca6-7a44-445a-8f7e-2238e6c10f3d,15,3
21943,1d443ca6-7a44-445a-8f7e-2238e6c10f3d,8,2
21944,1d443ca6-7a44-445a-8f7e-2238e6c10f3d,14,3
21945,1d443ca6-7a44-445a-8f7e-2238e6c10f3d,6,4
21946,1d443ca6-7a44-445a-8f7e-2238e6c10f3d,11,1
21947,d179c8e8-826d-4dc1-93c9-c9d6aab0374f,9,5
21948,d179c8e8-826d-4dc1-93c9-c9d6aab0374f,13,2
21949,d179c8e8-826d-4dc1-93c9-c9d6aab0374f,7,4
21950,d179c8e8-826d-4dc1-93c9-c9d6aab0374f,12,4
21951,d179c8e8-826d-4dc1-93c9-c9d6aab0374f,5,4
21952,d179c8e8-826d-4dc1-93c9-c9d6aab0374f,8,2
21953,d179c8e8-826d-4dc1-93c9-c9d6aab0374f,2,4
21954,d179c8e8-826d-4dc1-93c9-c9d6aab0374f,11,5
21955,d179c8e8-826d-4dc1-93c9-c9d6aab0374f,4,5
21956,e000a273-0994-4a50-a737-61848c9d1e93,9,2
21957,e000a273-0994-4a50-a737-61848c9d1e93,5,4
21958,e000a273-0994-4a50-a737-61848c9d1e93,7,1
21959,e000a273-0994-4a50-a737-61848c9d1e93,14,2
21960,e000a273-0994-4a50-a737-61848c9d1e93,4,4
21961,e000a273-0994-4a50-a737-61848c9d1e93,8,2
21962,e000a273-0994-4a50-a737-61848c9d1e93,13,2
21963,e000a273-0994-4a50-a737-61848c9d1e93,15,2
21964,e000a273-0994-4a50-a737-61848c9d1e93,10,5
21965,e000a273-0994-4a50-a737-61848c9d1e93,11,3
21966,0675c6f6-5905-4faf-8ffd-d824ad2d2349,13,4
21967,0675c6f6-5905-4faf-8ffd-d824ad2d2349,1,2
21968,0675c6f6-5905-4faf-8ffd-d824ad2d2349,9,3
21969,0675c6f6-5905-4faf-8ffd-d824ad2d2349,3,2
21970,0675c6f6-5905-4faf-8ffd-d824ad2d2349,14,1
21971,0675c6f6-5905-4faf-8ffd-d824ad2d2349,7,3
21972,0675c6f6-5905-4faf-8ffd-d824ad2d2349,2,3
21973,ccdd4957-fd63-47ed-a1be-abc3fc7c96a3,13,4
21974,ccdd4957-fd63-47ed-a1be-abc3fc7c96a3,3,3
21975,ccdd4957-fd63-47ed-a1be-abc3fc7c96a3,7,5
21976,ccdd4957-fd63-47ed-a1be-abc3fc7c96a3,6,4
21977,ccdd4957-fd63-47ed-a1be-abc3fc7c96a3,11,3
21978,ccdd4957-fd63-47ed-a1be-abc3fc7c96a3,4,2
21979,ccdd4957-fd63-47ed-a1be-abc3fc7c96a3,15,2
21980,2679dd10-b996-4f80-b350-7a9097ccba59,9,1
21981,2679dd10-b996-4f80-b350-7a9097ccba59,13,3
21982,2679dd10-b996-4f80-b350-7a9097ccba59,12,2
21983,42575190-2315-497c-9af3-aa663190f175,10,4
21984,42575190-2315-497c-9af3-aa663190f175,1,2
21985,42575190-2315-497c-9af3-aa663190f175,12,1
21986,42575190-2315-497c-9af3-aa663190f175,11,5
21987,42575190-2315-497c-9af3-aa663190f175,5,5
21988,42575190-2315-497c-9af3-aa663190f175,9,4
21989,42575190-2315-497c-9af3-aa663190f175,7,1
21990,42575190-2315-497c-9af3-aa663190f175,6,1
21991,2d305bb1-6cf6-4ff8-9541-68879291446e,7,2
21992,2d305bb1-6cf6-4ff8-9541-68879291446e,9,2
21993,2d305bb1-6cf6-4ff8-9541-68879291446e,5,5
21994,2d305bb1-6cf6-4ff8-9541-68879291446e,4,1
21995,2d305bb1-6cf6-4ff8-9541-68879291446e,8,1
21996,2d305bb1-6cf6-4ff8-9541-68879291446e,2,4
21997,2d305bb1-6cf6-4ff8-9541-68879291446e,14,4
21998,2d305bb1-6cf6-4ff8-9541-68879291446e,12,1
21999,2d305bb1-6cf6-4ff8-9541-68879291446e,1,4
22000,2d305bb1-6cf6-4ff8-9541-68879291446e,3,2
22001,2d305bb1-6cf6-4ff8-9541-68879291446e,10,3
22002,97544fe0-aa02-44b5-9347-f96d6f817d88,10,5
22003,97544fe0-aa02-44b5-9347-f96d6f817d88,14,2
22004,97544fe0-aa02-44b5-9347-f96d6f817d88,6,3
22005,97544fe0-aa02-44b5-9347-f96d6f817d88,5,2
22006,bcf08946-3ba6-48bd-aa90-79e49a3f6914,4,3
22007,bcf08946-3ba6-48bd-aa90-79e49a3f6914,9,3
22008,bcf08946-3ba6-48bd-aa90-79e49a3f6914,14,2
22009,bcf08946-3ba6-48bd-aa90-79e49a3f6914,11,5
22010,bcf08946-3ba6-48bd-aa90-79e49a3f6914,8,3
22011,bcf08946-3ba6-48bd-aa90-79e49a3f6914,6,2
22012,bcf08946-3ba6-48bd-aa90-79e49a3f6914,5,3
22013,bcf08946-3ba6-48bd-aa90-79e49a3f6914,1,5
22014,bcf08946-3ba6-48bd-aa90-79e49a3f6914,12,5
22015,fb55fb82-1c07-4107-9131-6c18a6423bb4,13,3
22016,fb55fb82-1c07-4107-9131-6c18a6423bb4,1,3
22017,fb55fb82-1c07-4107-9131-6c18a6423bb4,14,1
22018,fb55fb82-1c07-4107-9131-6c18a6423bb4,7,4
22019,fb55fb82-1c07-4107-9131-6c18a6423bb4,2,4
22020,fb55fb82-1c07-4107-9131-6c18a6423bb4,4,2
22021,c34697fe-d009-40ec-8861-4f0e7bea5603,4,5
22022,c34697fe-d009-40ec-8861-4f0e7bea5603,14,4
22023,c34697fe-d009-40ec-8861-4f0e7bea5603,10,1
22024,c34697fe-d009-40ec-8861-4f0e7bea5603,11,4
22025,c34697fe-d009-40ec-8861-4f0e7bea5603,6,1
22026,c34697fe-d009-40ec-8861-4f0e7bea5603,5,2
22027,89d38003-0404-4b63-a0f4-205850b6f683,12,5
22028,89d38003-0404-4b63-a0f4-205850b6f683,4,5
22029,3204f37d-a08c-4cde-a709-c892aab75f96,10,1
22030,3204f37d-a08c-4cde-a709-c892aab75f96,3,5
22031,3204f37d-a08c-4cde-a709-c892aab75f96,4,1
22032,3204f37d-a08c-4cde-a709-c892aab75f96,1,3
22033,3204f37d-a08c-4cde-a709-c892aab75f96,9,2
22034,3204f37d-a08c-4cde-a709-c892aab75f96,11,1
22035,3204f37d-a08c-4cde-a709-c892aab75f96,7,1
22036,3204f37d-a08c-4cde-a709-c892aab75f96,2,4
22037,3204f37d-a08c-4cde-a709-c892aab75f96,14,1
22038,7dd55fb6-1986-4334-8619-5c65db52c686,7,2
22039,7dd55fb6-1986-4334-8619-5c65db52c686,15,5
22040,7dd55fb6-1986-4334-8619-5c65db52c686,5,5
22041,7dd55fb6-1986-4334-8619-5c65db52c686,14,4
22042,7dd55fb6-1986-4334-8619-5c65db52c686,10,1
22043,791a17b4-d97a-460d-87e9-8e454b497058,5,4
22044,791a17b4-d97a-460d-87e9-8e454b497058,6,4
22045,791a17b4-d97a-460d-87e9-8e454b497058,14,1
22046,791a17b4-d97a-460d-87e9-8e454b497058,1,4
22047,791a17b4-d97a-460d-87e9-8e454b497058,2,2
22048,791a17b4-d97a-460d-87e9-8e454b497058,7,3
22049,791a17b4-d97a-460d-87e9-8e454b497058,12,3
22050,791a17b4-d97a-460d-87e9-8e454b497058,4,3
22051,23b66e76-b3d4-4095-88f2-5c23d11a28e2,4,5
22052,23b66e76-b3d4-4095-88f2-5c23d11a28e2,7,2
22053,23b66e76-b3d4-4095-88f2-5c23d11a28e2,6,1
22054,23b66e76-b3d4-4095-88f2-5c23d11a28e2,5,2
22055,23b66e76-b3d4-4095-88f2-5c23d11a28e2,12,2
22056,23b66e76-b3d4-4095-88f2-5c23d11a28e2,2,1
22057,23b66e76-b3d4-4095-88f2-5c23d11a28e2,14,3
22058,ae42bd67-1ae8-45fa-a9b0-664251b71dbf,1,5
22059,ae42bd67-1ae8-45fa-a9b0-664251b71dbf,11,4
22060,ae42bd67-1ae8-45fa-a9b0-664251b71dbf,6,5
22061,ae42bd67-1ae8-45fa-a9b0-664251b71dbf,2,3
22062,ae42bd67-1ae8-45fa-a9b0-664251b71dbf,14,3
22063,ae42bd67-1ae8-45fa-a9b0-664251b71dbf,12,2
22064,ae42bd67-1ae8-45fa-a9b0-664251b71dbf,5,5
22065,ae42bd67-1ae8-45fa-a9b0-664251b71dbf,10,1
22066,ae42bd67-1ae8-45fa-a9b0-664251b71dbf,13,3
22067,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,3,1
22068,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,6,5
22069,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,14,3
22070,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,10,3
22071,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,7,4
22072,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,15,3
22073,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,1,1
22074,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,2,2
22075,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,12,3
22076,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,9,4
22077,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,8,2
22078,377a9bc5-5951-4f20-9c1b-26fcfdcd0d65,5,3
22079,16b31b45-b6de-4df0-a270-400957ce5b37,6,4
22080,16b31b45-b6de-4df0-a270-400957ce5b37,11,5
22081,16b31b45-b6de-4df0-a270-400957ce5b37,13,1
22082,16b31b45-b6de-4df0-a270-400957ce5b37,12,1
22083,16b31b45-b6de-4df0-a270-400957ce5b37,10,4
22084,16b31b45-b6de-4df0-a270-400957ce5b37,3,3
22085,16b31b45-b6de-4df0-a270-400957ce5b37,4,1
22086,16b31b45-b6de-4df0-a270-400957ce5b37,15,1
22087,16b31b45-b6de-4df0-a270-400957ce5b37,8,2
22088,16b31b45-b6de-4df0-a270-400957ce5b37,2,5
22089,16b31b45-b6de-4df0-a270-400957ce5b37,7,1
22090,d0bae28b-961e-4565-b34c-1728011be1a1,2,2
22091,d0bae28b-961e-4565-b34c-1728011be1a1,8,4
22092,d0bae28b-961e-4565-b34c-1728011be1a1,3,2
22093,d0bae28b-961e-4565-b34c-1728011be1a1,11,5
22094,d0bae28b-961e-4565-b34c-1728011be1a1,9,1
22095,d0bae28b-961e-4565-b34c-1728011be1a1,1,4
22096,d0bae28b-961e-4565-b34c-1728011be1a1,14,1
22097,3434a5db-c3d3-406b-b834-c0e364980850,1,2
22098,3434a5db-c3d3-406b-b834-c0e364980850,14,2
22099,3434a5db-c3d3-406b-b834-c0e364980850,6,4
22100,1c9a845f-b988-4203-8135-05ffd4c21048,1,1
22101,1c9a845f-b988-4203-8135-05ffd4c21048,4,1
22102,1c9a845f-b988-4203-8135-05ffd4c21048,11,3
22103,1c9a845f-b988-4203-8135-05ffd4c21048,2,4
22104,1c9a845f-b988-4203-8135-05ffd4c21048,6,2
22105,1c9a845f-b988-4203-8135-05ffd4c21048,12,1
22106,1c9a845f-b988-4203-8135-05ffd4c21048,10,2
22107,1c9a845f-b988-4203-8135-05ffd4c21048,7,4
22108,d5a762a0-1c06-40c1-ae98-46cda6d481a0,6,5
22109,d5a762a0-1c06-40c1-ae98-46cda6d481a0,14,5
22110,d5a762a0-1c06-40c1-ae98-46cda6d481a0,15,4
22111,d5a762a0-1c06-40c1-ae98-46cda6d481a0,11,1
22112,d5a762a0-1c06-40c1-ae98-46cda6d481a0,9,2
22113,d5a762a0-1c06-40c1-ae98-46cda6d481a0,12,2
22114,d5a762a0-1c06-40c1-ae98-46cda6d481a0,5,4
22115,d5a762a0-1c06-40c1-ae98-46cda6d481a0,8,2
22116,e9081f72-0121-4e93-bda9-639360db8f56,8,4
22117,e9081f72-0121-4e93-bda9-639360db8f56,4,2
22118,e9081f72-0121-4e93-bda9-639360db8f56,13,1
22119,e9081f72-0121-4e93-bda9-639360db8f56,1,3
22120,e9081f72-0121-4e93-bda9-639360db8f56,10,4
22121,e9081f72-0121-4e93-bda9-639360db8f56,5,4
22122,e9081f72-0121-4e93-bda9-639360db8f56,15,2
22123,2741ff3a-80b4-4ec0-97d8-d3e281a5358d,4,4
22124,2741ff3a-80b4-4ec0-97d8-d3e281a5358d,7,2
22125,2741ff3a-80b4-4ec0-97d8-d3e281a5358d,9,3
22126,2741ff3a-80b4-4ec0-97d8-d3e281a5358d,12,4
22127,2741ff3a-80b4-4ec0-97d8-d3e281a5358d,3,4
22128,2741ff3a-80b4-4ec0-97d8-d3e281a5358d,6,5
22129,9fbd0a9f-8002-44cd-b14c-71fe8e59c633,13,4
22130,9fbd0a9f-8002-44cd-b14c-71fe8e59c633,8,1
22131,9fbd0a9f-8002-44cd-b14c-71fe8e59c633,4,1
22132,9fbd0a9f-8002-44cd-b14c-71fe8e59c633,10,1
22133,1354fd84-2971-46ba-86e3-e896af8422a6,15,3
22134,1354fd84-2971-46ba-86e3-e896af8422a6,12,3
22135,1354fd84-2971-46ba-86e3-e896af8422a6,14,3
22136,1354fd84-2971-46ba-86e3-e896af8422a6,5,1
22137,5f6cea52-ca3f-4cd5-9249-0a9a90f03cc3,5,3
22138,5f6cea52-ca3f-4cd5-9249-0a9a90f03cc3,4,3
22139,5f6cea52-ca3f-4cd5-9249-0a9a90f03cc3,12,5
22140,5f6cea52-ca3f-4cd5-9249-0a9a90f03cc3,15,2
22141,5f6cea52-ca3f-4cd5-9249-0a9a90f03cc3,1,3
22142,5f6cea52-ca3f-4cd5-9249-0a9a90f03cc3,7,2
22143,5f6cea52-ca3f-4cd5-9249-0a9a90f03cc3,10,1
22144,5f6cea52-ca3f-4cd5-9249-0a9a90f03cc3,2,4
22145,0d337547-5f5f-43a3-8b4d-b409ba64edf8,6,1
22146,0d337547-5f5f-43a3-8b4d-b409ba64edf8,9,5
22147,0d337547-5f5f-43a3-8b4d-b409ba64edf8,2,4
22148,0d337547-5f5f-43a3-8b4d-b409ba64edf8,11,3
22149,0d337547-5f5f-43a3-8b4d-b409ba64edf8,15,5
22150,0d337547-5f5f-43a3-8b4d-b409ba64edf8,12,4
22151,0d337547-5f5f-43a3-8b4d-b409ba64edf8,3,5
22152,8bbd817e-a09c-4176-87d2-b584da6254bf,2,4
22153,8bbd817e-a09c-4176-87d2-b584da6254bf,5,2
22154,8bbd817e-a09c-4176-87d2-b584da6254bf,7,1
22155,8bbd817e-a09c-4176-87d2-b584da6254bf,6,2
22156,8bbd817e-a09c-4176-87d2-b584da6254bf,4,4
22157,8bbd817e-a09c-4176-87d2-b584da6254bf,1,5
22158,8bbd817e-a09c-4176-87d2-b584da6254bf,13,1
22159,8bbd817e-a09c-4176-87d2-b584da6254bf,12,4
22160,abb70842-722b-4fc3-a319-d9968c76dd80,10,1
22161,abb70842-722b-4fc3-a319-d9968c76dd80,4,1
22162,abb70842-722b-4fc3-a319-d9968c76dd80,14,5
22163,abb70842-722b-4fc3-a319-d9968c76dd80,11,5
22164,abb70842-722b-4fc3-a319-d9968c76dd80,7,4
22165,abb70842-722b-4fc3-a319-d9968c76dd80,8,5
22166,abb70842-722b-4fc3-a319-d9968c76dd80,1,1
22167,abb70842-722b-4fc3-a319-d9968c76dd80,2,2
22168,61266bcf-46dd-4197-865d-b0049714acb1,4,1
22169,61266bcf-46dd-4197-865d-b0049714acb1,3,2
22170,61266bcf-46dd-4197-865d-b0049714acb1,10,1
22171,61266bcf-46dd-4197-865d-b0049714acb1,6,1
22172,61266bcf-46dd-4197-865d-b0049714acb1,12,4
22173,61266bcf-46dd-4197-865d-b0049714acb1,15,5
22174,a82b82d0-42c1-4d96-a1d7-3ebdb255ebdf,1,2
22175,a82b82d0-42c1-4d96-a1d7-3ebdb255ebdf,12,4
22176,a82b82d0-42c1-4d96-a1d7-3ebdb255ebdf,13,5
22177,a82b82d0-42c1-4d96-a1d7-3ebdb255ebdf,4,2
22178,a82b82d0-42c1-4d96-a1d7-3ebdb255ebdf,8,4
22179,08292893-488c-4cf6-9ac4-e82f7bed4da2,10,4
22180,08292893-488c-4cf6-9ac4-e82f7bed4da2,2,1
22181,66409da5-ff73-4a89-a0b9-9f771cabde4a,13,2
22182,66409da5-ff73-4a89-a0b9-9f771cabde4a,3,3
22183,66409da5-ff73-4a89-a0b9-9f771cabde4a,14,5
22184,66409da5-ff73-4a89-a0b9-9f771cabde4a,9,2
22185,66409da5-ff73-4a89-a0b9-9f771cabde4a,12,2
22186,66409da5-ff73-4a89-a0b9-9f771cabde4a,10,2
22187,66409da5-ff73-4a89-a0b9-9f771cabde4a,8,1
22188,66409da5-ff73-4a89-a0b9-9f771cabde4a,4,4
22189,66409da5-ff73-4a89-a0b9-9f771cabde4a,2,1
22190,66409da5-ff73-4a89-a0b9-9f771cabde4a,1,3
22191,66409da5-ff73-4a89-a0b9-9f771cabde4a,5,4
22192,66409da5-ff73-4a89-a0b9-9f771cabde4a,15,4
22193,21c93d0b-6e99-4cf1-84d2-f171aef00df8,1,4
22194,21c93d0b-6e99-4cf1-84d2-f171aef00df8,8,5
22195,244cb68a-0de0-4e30-9e2d-b4a5c79021ee,3,2
22196,244cb68a-0de0-4e30-9e2d-b4a5c79021ee,15,3
22197,244cb68a-0de0-4e30-9e2d-b4a5c79021ee,1,5
22198,244cb68a-0de0-4e30-9e2d-b4a5c79021ee,12,5
22199,244cb68a-0de0-4e30-9e2d-b4a5c79021ee,9,1
22200,244cb68a-0de0-4e30-9e2d-b4a5c79021ee,6,2
22201,244cb68a-0de0-4e30-9e2d-b4a5c79021ee,8,2
22202,244cb68a-0de0-4e30-9e2d-b4a5c79021ee,7,1
22203,244cb68a-0de0-4e30-9e2d-b4a5c79021ee,4,5
22204,244cb68a-0de0-4e30-9e2d-b4a5c79021ee,14,1
22205,7846a640-d733-4dcb-9b92-3971bb87a790,6,3
22206,e325bebc-a621-40b6-8c61-d8fea08a93cc,10,2
22207,e325bebc-a621-40b6-8c61-d8fea08a93cc,2,2
22208,e325bebc-a621-40b6-8c61-d8fea08a93cc,7,3
22209,7504e767-140c-40f2-97b5-ee0254d07dc6,11,5
22210,7504e767-140c-40f2-97b5-ee0254d07dc6,3,4
22211,7504e767-140c-40f2-97b5-ee0254d07dc6,9,1
22212,7504e767-140c-40f2-97b5-ee0254d07dc6,8,4
22213,7504e767-140c-40f2-97b5-ee0254d07dc6,13,2
22214,7504e767-140c-40f2-97b5-ee0254d07dc6,15,2
22215,7504e767-140c-40f2-97b5-ee0254d07dc6,10,1
22216,7504e767-140c-40f2-97b5-ee0254d07dc6,4,2
22217,7504e767-140c-40f2-97b5-ee0254d07dc6,1,5
22218,7504e767-140c-40f2-97b5-ee0254d07dc6,6,5
22219,7504e767-140c-40f2-97b5-ee0254d07dc6,14,1
22220,7504e767-140c-40f2-97b5-ee0254d07dc6,2,3
22221,a4909bb0-579c-4b65-ad11-898b1d32a94e,15,1
22222,a4909bb0-579c-4b65-ad11-898b1d32a94e,7,5
22223,a4909bb0-579c-4b65-ad11-898b1d32a94e,9,2
22224,a4909bb0-579c-4b65-ad11-898b1d32a94e,5,3
22225,a4909bb0-579c-4b65-ad11-898b1d32a94e,6,5
22226,a4909bb0-579c-4b65-ad11-898b1d32a94e,3,1
22227,a4909bb0-579c-4b65-ad11-898b1d32a94e,4,3
22228,a4909bb0-579c-4b65-ad11-898b1d32a94e,14,5
22229,a4909bb0-579c-4b65-ad11-898b1d32a94e,1,4
22230,a4909bb0-579c-4b65-ad11-898b1d32a94e,2,1
22231,a4909bb0-579c-4b65-ad11-898b1d32a94e,13,3
22232,a4909bb0-579c-4b65-ad11-898b1d32a94e,10,2
22233,a0f473d2-3fe5-4508-9b32-cea6f163b27d,4,4
22234,a0f473d2-3fe5-4508-9b32-cea6f163b27d,2,2
22235,a0f473d2-3fe5-4508-9b32-cea6f163b27d,7,4
22236,a0f473d2-3fe5-4508-9b32-cea6f163b27d,14,3
22237,a0f473d2-3fe5-4508-9b32-cea6f163b27d,9,2
22238,a0f473d2-3fe5-4508-9b32-cea6f163b27d,11,5
22239,a0f473d2-3fe5-4508-9b32-cea6f163b27d,13,1
22240,a0f473d2-3fe5-4508-9b32-cea6f163b27d,12,3
22241,a0f473d2-3fe5-4508-9b32-cea6f163b27d,8,1
22242,a0f473d2-3fe5-4508-9b32-cea6f163b27d,15,5
22243,a0f473d2-3fe5-4508-9b32-cea6f163b27d,1,4
22244,a0f473d2-3fe5-4508-9b32-cea6f163b27d,6,4
22245,93cdda05-cfaf-4374-9570-2a6b858a712e,12,3
22246,93cdda05-cfaf-4374-9570-2a6b858a712e,3,5
22247,93cdda05-cfaf-4374-9570-2a6b858a712e,5,5
22248,93cdda05-cfaf-4374-9570-2a6b858a712e,1,2
22249,93cdda05-cfaf-4374-9570-2a6b858a712e,13,3
22250,93cdda05-cfaf-4374-9570-2a6b858a712e,15,3
22251,93cdda05-cfaf-4374-9570-2a6b858a712e,7,4
22252,93cdda05-cfaf-4374-9570-2a6b858a712e,11,1
22253,93cdda05-cfaf-4374-9570-2a6b858a712e,4,5
22254,93cdda05-cfaf-4374-9570-2a6b858a712e,10,3
22255,93cdda05-cfaf-4374-9570-2a6b858a712e,6,5
22256,b5bb1eda-0323-4888-b356-a5e0273efc2e,15,4
22257,b5bb1eda-0323-4888-b356-a5e0273efc2e,12,3
22258,b5bb1eda-0323-4888-b356-a5e0273efc2e,11,4
22259,b5bb1eda-0323-4888-b356-a5e0273efc2e,6,1
22260,b5bb1eda-0323-4888-b356-a5e0273efc2e,13,4
22261,b5bb1eda-0323-4888-b356-a5e0273efc2e,2,1
22262,b5bb1eda-0323-4888-b356-a5e0273efc2e,8,3
22263,b5bb1eda-0323-4888-b356-a5e0273efc2e,5,1
22264,b5bb1eda-0323-4888-b356-a5e0273efc2e,7,5
22265,b5bb1eda-0323-4888-b356-a5e0273efc2e,1,4
22266,b5bb1eda-0323-4888-b356-a5e0273efc2e,10,5
22267,b5bb1eda-0323-4888-b356-a5e0273efc2e,4,5
22268,12392f7e-6655-457c-9bff-086c27649447,15,5
22269,12392f7e-6655-457c-9bff-086c27649447,2,4
22270,12392f7e-6655-457c-9bff-086c27649447,9,1
22271,12392f7e-6655-457c-9bff-086c27649447,7,4
22272,12392f7e-6655-457c-9bff-086c27649447,8,5
22273,12392f7e-6655-457c-9bff-086c27649447,10,2
22274,12392f7e-6655-457c-9bff-086c27649447,14,5
22275,12392f7e-6655-457c-9bff-086c27649447,3,4
22276,12392f7e-6655-457c-9bff-086c27649447,5,1
22277,12392f7e-6655-457c-9bff-086c27649447,4,4
22278,12392f7e-6655-457c-9bff-086c27649447,12,4
22279,af40011d-f736-4c92-b398-c3d7c0f1720d,10,2
22280,af40011d-f736-4c92-b398-c3d7c0f1720d,2,4
22281,af40011d-f736-4c92-b398-c3d7c0f1720d,1,4
22282,af40011d-f736-4c92-b398-c3d7c0f1720d,13,4
22283,af40011d-f736-4c92-b398-c3d7c0f1720d,8,3
22284,af40011d-f736-4c92-b398-c3d7c0f1720d,12,1
22285,af40011d-f736-4c92-b398-c3d7c0f1720d,7,2
22286,af40011d-f736-4c92-b398-c3d7c0f1720d,6,5
22287,af40011d-f736-4c92-b398-c3d7c0f1720d,11,3
22288,af40011d-f736-4c92-b398-c3d7c0f1720d,15,4
22289,0b63f7bc-e0bd-4cec-b6bb-4b297575ad31,7,5
22290,0b63f7bc-e0bd-4cec-b6bb-4b297575ad31,11,3
22291,0b63f7bc-e0bd-4cec-b6bb-4b297575ad31,5,1
22292,0b63f7bc-e0bd-4cec-b6bb-4b297575ad31,13,5
22293,0b63f7bc-e0bd-4cec-b6bb-4b297575ad31,6,1
22294,0b63f7bc-e0bd-4cec-b6bb-4b297575ad31,8,2
22295,0b63f7bc-e0bd-4cec-b6bb-4b297575ad31,4,5
22296,0b63f7bc-e0bd-4cec-b6bb-4b297575ad31,14,5
22297,0b63f7bc-e0bd-4cec-b6bb-4b297575ad31,10,4
22298,0b63f7bc-e0bd-4cec-b6bb-4b297575ad31,15,2
22299,e2478ea8-2378-4279-8304-e98e80a6139b,8,4
22300,e2478ea8-2378-4279-8304-e98e80a6139b,13,4
22301,6706ec2d-86ce-4afb-961e-c48820e68b2d,12,3
22302,6706ec2d-86ce-4afb-961e-c48820e68b2d,6,4
22303,6706ec2d-86ce-4afb-961e-c48820e68b2d,8,1
22304,6706ec2d-86ce-4afb-961e-c48820e68b2d,13,4
22305,6706ec2d-86ce-4afb-961e-c48820e68b2d,10,3
22306,6706ec2d-86ce-4afb-961e-c48820e68b2d,4,2
22307,d2362d26-2e5f-4144-924c-813633c84889,11,1
22308,d2362d26-2e5f-4144-924c-813633c84889,10,2
22309,d2362d26-2e5f-4144-924c-813633c84889,7,2
22310,d2362d26-2e5f-4144-924c-813633c84889,6,4
22311,d2362d26-2e5f-4144-924c-813633c84889,2,2
22312,d2362d26-2e5f-4144-924c-813633c84889,9,4
22313,0a13f2fb-3662-4737-ac6b-dd10f6c7868a,3,1
22314,0a13f2fb-3662-4737-ac6b-dd10f6c7868a,13,3
22315,0a13f2fb-3662-4737-ac6b-dd10f6c7868a,8,1
22316,0a13f2fb-3662-4737-ac6b-dd10f6c7868a,11,4
22317,0a13f2fb-3662-4737-ac6b-dd10f6c7868a,10,2
22318,0a13f2fb-3662-4737-ac6b-dd10f6c7868a,4,2
22319,0a13f2fb-3662-4737-ac6b-dd10f6c7868a,12,2
22320,0a13f2fb-3662-4737-ac6b-dd10f6c7868a,5,3
22321,aefae3b2-df59-4312-91ad-93430d0a1dd8,5,2
22322,9d04c41d-5fc8-4465-90c0-1aebabd8750f,8,5
22323,9d04c41d-5fc8-4465-90c0-1aebabd8750f,14,2
22324,9d04c41d-5fc8-4465-90c0-1aebabd8750f,13,4
22325,9d04c41d-5fc8-4465-90c0-1aebabd8750f,1,2
22326,7aafd9b4-b34d-4078-a574-e847e6e853d8,5,3
22327,7aafd9b4-b34d-4078-a574-e847e6e853d8,12,2
22328,7aafd9b4-b34d-4078-a574-e847e6e853d8,6,5
22329,7aafd9b4-b34d-4078-a574-e847e6e853d8,13,3
22330,7aafd9b4-b34d-4078-a574-e847e6e853d8,14,1
22331,7aafd9b4-b34d-4078-a574-e847e6e853d8,10,3
22332,7aafd9b4-b34d-4078-a574-e847e6e853d8,4,1
22333,7aafd9b4-b34d-4078-a574-e847e6e853d8,9,4
22334,33a42ee2-d442-438c-bc55-3705f95ef6cc,6,4
22335,33a42ee2-d442-438c-bc55-3705f95ef6cc,9,4
22336,33a42ee2-d442-438c-bc55-3705f95ef6cc,11,3
